fromAccountNumber,toAccountNumber,transferAmount
68248932,35075783,7497.17
56822267,78047396,23126.91
14597053,97257035,17997.16
39090171,16645370,122.97
84901897,92641440,6424.96
93954006,15744944,16112.41
53762542,43386765,22635.65
04109778,45238789,23936.38
96567791,50039449,893.89
56284621,20274870,10031.53
00076098,09177604,6127.27
35095552,41013380,4028.6
78052680,08861108,23275.07
95814186,36639564,5455.23
77405814,00140522,1091.71
57499048,48276726,22724.89
55931649,30176188,3790.02
57780139,35176114,8245.16
55279895,92834385,6432.16
41860496,08574909,9480.96
77121837,27660362,18320.42
25595772,86921961,19485.45
61487420,22075192,3666.16
81424986,61010055,4664.36
68582937,81013357,1309.99
44350475,11676126,2492.72
60232892,98565474,3638.68
15598974,99074326,10131.08
41728673,17939034,5291.67
89650707,42941408,8180.25
06881757,91732293,19280.22
70601107,05228553,6754.33
29818310,27150566,842.03
22242594,10428139,21293.62
58691557,48272650,8098.81
23937307,79783835,5441.83
91565013,42823834,14109.59
31092043,44825287,7689.18
39315489,86553186,12360.28
94513035,60634962,16778.28
82239510,90694639,9992.19
49497922,92602380,13826.09
00987684,09658530,10712.93
57965970,86284967,11764.48
20510626,79513395,13705.9
22425874,34864210,7919.1
10479728,61714908,4112.56
61973350,83066474,1712.89
18978414,00571814,2335.47
80374640,99874278,3762.65
06700775,59755623,5243.24
91509987,69274435,4989.42
37611552,41186060,22737.65
82562779,47086777,16546.32
64318912,27346402,355.6
62902113,90185922,5834.85
58863480,36926923,4145.64
96891193,29566488,16364.07
68752255,41697801,7988.77
42639756,05906581,20183.37
02036205,28650249,18168.46
91143372,11726876,18105.94
43619849,33678436,1958.21
28006695,36449521,20343.64
06112110,02134406,13267.37
10995273,69277948,21129.89
71145075,95989822,15811.79
59678793,50033638,8632.39
31955317,23784772,9939.05
94070033,29935703,4034.19
59572879,23570122,9463.3
46733337,96676844,24627.65
79615921,49954951,7656.02
32644500,34012611,5868.05
86679183,27120682,14633.05
01292251,44605728,20902.64
15437730,62971850,4035.71
35148838,44120856,19561.84
06255275,41671092,14236.81
86219099,14374852,14822.16
03763803,27941836,16172.74
88253688,07014369,4300.16
78122543,43133710,4474.76
99783990,36227914,9806.38
30348875,98776672,24583.74
19310404,91522252,7590.46
33521688,67961801,21312.38
83742187,35208211,10573.05
28141433,84261267,4108.28
49560138,38918957,8356.41
08835925,91085436,15000.3
40568720,89751466,6407.27
01957228,67330294,20430.49
62579742,87030488,23409.46
72716281,56395808,3531.16
09314627,45345982,1154.55
55919043,37703547,16971.95
13705992,86913553,13784.13
67979226,58042878,23485.76
45589492,46208910,14340.84
03082010,16836099,10679.76
12795017,11462019,23833.04
64669298,00840309,751.08
04301592,89906071,10305.18
78747081,82187644,22536.53
73977414,39232892,22835.87
85763234,50003495,14163.84
05092796,18617603,20687.84
14474972,89866856,1032.86
93962841,13442842,1524.43
22400888,45408717,9882.36
05913763,75146542,21832.09
13431068,11993711,13467.74
34026502,99263737,9093.76
61748651,79974554,23911.51
06644529,18046366,18844.72
38458088,08387448,3743.12
59313526,38200342,7076.9
62824859,50146604,22192.38
73163855,18541632,14553.13
46717474,03886977,15053.85
35907497,02261089,13202.3
49660227,77991317,20660.19
19213569,27711972,2170.34
18194852,58904947,7589.42
19538501,04678861,18139.84
16569300,45778186,13041.39
02553191,51437046,5513.97
69826559,61988569,18432.73
91273666,20667726,2576.34
50402144,80223641,6847.67
40441245,99773106,18518.26
28624844,96138878,18645.01
85914292,72298695,23923.97
18765854,64457161,20993.98
73651017,31886048,20683.07
76727528,39125866,21899.25
78864696,78072312,11136.77
41235591,15074720,15933.77
22687173,77894465,7191.23
59790709,93682459,3557.99
78953116,07657375,10011.24
32525861,91397119,6076.48
32868906,48062183,12611.43
80455486,48442176,22306.51
74350599,95994925,11451.25
97742494,81539659,10439.85
16166103,57123356,1326.81
56316100,23274556,1579.28
38364877,93521772,23990.72
19661155,34090596,1358.25
18513622,69053245,5255.99
58858684,23996083,14708.01
85899728,55632416,10823.97
32202878,61945791,12710.83
20511647,04571094,14194.95
32978940,15893475,12177.13
03503867,43664856,13212.09
48084338,06342753,19290.31
05537822,85287723,10022.5
06252472,64560540,5852.01
61994386,86701051,8039.3
18681529,02578415,16970.59
72583036,28038375,799.71
11838784,77507495,2394.68
86906616,51862473,20996.66
08576255,15967565,1932.38
38870156,89034002,3538.49
45544330,20017019,19015.42
05640966,95421087,15960.05
34258408,59765943,10728.1
59509950,88622958,10318.44
70887358,32824919,5373.77
81619900,79914147,20181.82
30856516,95264097,12932.31
23231443,28405924,1353.47
56734232,11219170,2297.42
56113532,47476356,10180.61
51292157,65029121,12678.36
80765165,92624504,9779.42
00335553,20037833,11582.29
82415037,25850529,15109.81
04758976,41786055,234.27
76829789,40070933,15738.44
70209259,98296439,16258.69
38351693,92189126,11810.75
48668323,27998991,2362.03
33527321,95667751,16012.73
44332990,08766144,7220.24
76234224,89164471,22690.64
82552169,64047645,10767.27
23118072,37055714,152.36
24238250,37007638,19070.9
23185845,71812830,23749.44
06632007,13432454,7891.84
03670712,08855077,16366.49
39419835,58006986,9810.3
02075310,52429989,7041.39
99764296,78323384,23616.5
84681324,39054012,22545.66
88784571,04065630,3595.41
03473863,69227684,16884.15
98404841,75617875,15038.83
29918720,04590804,15951.48
58573747,41994894,24392.57
36937899,90492235,14864.88
69173684,73896951,5402.36
54607477,59184140,2421.66
69387999,83101762,12758.55
57895079,24518338,7897.32
52241161,92095946,6717.42
86771306,11808695,6983.27
64785714,33490588,724.12
21363863,63986457,23399.41
72830536,08646538,6975.2
49602302,31527248,11980.28
40142593,87193572,22730.99
96050651,79725576,16755.0
90822650,80967804,20296.11
62368681,24493314,11383.75
81890712,40508702,19380.4
52436208,38602504,6310.08
63325010,18123555,10860.73
01375626,18026603,22533.62
10829028,29280391,2879.17
07164927,09218215,4715.23
87302493,64314501,19054.21
09429710,88998237,20834.69
70001181,38459887,3560.34
26366197,82311926,531.02
61172197,00070393,24302.22
72667712,13110598,3639.34
04736899,41193006,9178.27
42319900,39690982,14424.82
27859209,85493148,15791.19
33156088,11827269,21129.2
44773588,59656241,7322.7
91334893,24697118,19932.06
34564264,87520255,7460.7
58471265,40848730,8117.9
68292386,77274199,1538.26
82336219,79942324,7437.45
40112695,04152255,14054.33
26747972,05713585,218.44
05993185,86200103,4033.74
86377843,08066138,6306.95
14938870,91488336,9041.97
73973355,25794885,23309.02
66357704,33356303,16177.98
14089749,76353499,5106.95
47888609,29532803,5011.57
83090349,94371512,13278.66
24052641,70369694,9993.12
65618806,01738452,20249.29
10896730,52325076,21636.82
48236591,90987618,23404.26
76163128,98316120,1305.57
58683002,34792001,14105.16
72411902,04251149,10284.15
12361892,13067281,17790.13
20709266,96336007,4413.58
35290711,58429440,16050.61
45477980,77543752,15692.16
95028453,19120638,3268.43
09982239,85955615,23155.84
95317038,69193163,6640.04
10239018,31218788,17829.26
53084378,12104697,190.91
95228822,13842963,20848.15
48615419,50221295,18828.77
00203548,36950034,13575.81
15461018,86826594,12857.9
53897992,93014526,12768.35
09088115,69673382,16631.4
20141059,21473555,12736.35
13449179,06947149,8463.97
41070949,42412564,10418.43
37596514,41343098,7979.04
53379283,76759192,24283.78
58388709,67148967,9788.76
84706393,47442894,15600.92
19999951,65624531,7032.35
95267180,98506361,3874.59
45652172,50363209,20621.72
14461231,76888052,9449.37
76382086,20887834,10723.99
42765769,88712918,15645.23
29105618,47396630,21383.19
55265775,52252174,15976.38
32938500,65763681,22440.8
77711809,29249657,8031.76
14299698,54002098,11275.56
86795920,13651657,867.55
75433826,33292205,18179.6
82051891,78829060,10608.05
16498273,40724713,7243.04
11879541,13298449,3590.67
88085944,59722618,2214.78
78976511,49262360,743.17
60357007,39283474,11150.11
03732359,43811205,24314.43
10818442,24321662,2794.14
79976695,67284955,14258.34
50901234,64780153,22940.42
01129359,36473779,10732.48
43775576,85513488,18083.67
03160367,39874757,3823.25
31807562,17592499,4464.71
61664661,98269341,21311.2
75236847,35805816,12121.03
69760808,26265797,21158.17
76534362,63846355,10572.15
90660597,26038087,6942.0
45553721,23321137,7259.65
10024904,45675485,5447.98
33106663,40014470,20798.62
76855429,69144103,6942.08
60585325,17753791,24046.38
52540363,86014007,6274.65
56371727,55819923,8271.25
65351826,66827306,1397.68
74058655,49718843,16994.76
93406314,36903986,7802.85
54219984,71367934,11039.97
87354485,26746357,22445.46
94710434,86407298,13153.58
90254420,91084484,18258.38
81827138,42435877,8255.21
94674385,81830756,3398.57
93390194,13781989,16057.81
35367727,67924776,12648.93
25175516,42040873,18700.73
12978212,15973948,10253.91
69653087,89897843,19823.5
42103691,51718480,14593.64
03496541,44972998,22342.79
30841970,53460547,2431.92
76901263,55630979,8207.2
88786841,28716518,10539.29
08730817,51477547,844.77
04448310,51503031,10673.36
09606388,72793732,20594.93
37242992,58729700,2067.26
82954635,19973876,23410.81
25589658,66305637,2831.03
61706064,23570726,11117.57
00831185,72401088,14366.06
88740300,17857345,1082.08
09403529,93279338,9217.73
92501690,01060935,12854.11
16516632,89681503,13568.49
37481667,81363131,17207.57
44269685,41568811,17602.39
59849513,11342557,2368.62
16295964,26488349,20047.91
72361801,57929880,1281.33
12532643,54211995,24766.26
67900565,53511652,22448.37
33859132,79448956,1151.49
25190397,74977741,13460.15
42767466,20946029,5099.41
96695326,52707483,21019.3
91228734,49098341,24351.65
89763605,33892139,5068.17
39680815,74190775,20028.74
06217082,33768977,22254.93
88923659,23278332,15763.44
25231274,13597573,18636.89
48495363,23250390,18620.2
77662835,69453915,10578.46
10450413,01211627,18247.04
00593458,35012627,7949.45
40224961,42210702,1382.47
77873675,47019089,18145.07
83962592,67036820,7978.54
72646069,51045340,10144.55
64974989,20480127,21115.57
39667533,55022866,15860.42
92805842,58324516,15382.73
17512701,38656842,16889.15
39262202,12963317,3861.55
01092028,94458275,22464.67
63359824,50963546,3694.3
09114210,02052274,18476.58
60717924,53324764,19702.9
87142655,82447373,501.81
79914994,60979315,8898.33
46774200,70999419,17599.83
29350612,87633122,16435.63
40694276,10392720,4359.22
06156145,58175446,13966.64
91117274,43303205,8772.89
05580422,05189625,17637.28
59806509,78913288,2603.82
69935718,46824226,10652.97
42296997,89963814,21090.72
43837861,09871304,13823.85
09473034,47829138,3668.3
06089801,79477215,1016.58
76048609,34384169,15662.61
64357898,78132443,1281.13
69481819,56203851,9959.27
96102251,80409991,15527.59
25136814,00566575,5712.55
10510766,56164664,1535.23
66369158,97938903,24772.07
13429492,59273332,3117.49
92478459,43601295,21043.06
17680363,20434137,10892.76
32182538,60581921,9253.26
49567236,29207305,6528.29
67463619,57616636,4691.32
79214988,17767163,13124.05
81945450,85094345,18568.38
68874926,01095906,23436.43
53642509,29478200,3362.07
73465669,48838665,5224.1
32947595,27992968,23029.43
68547578,32662535,20053.36
81162246,66869832,19245.42
91031358,24490719,23974.99
88042817,63426250,8636.02
93981873,87381474,2686.09
74947515,83805813,7969.36
15671165,83614798,7167.84
37990572,92448728,9112.98
34549513,75942991,19288.42
52940552,14764615,18580.6
53770837,81612482,13573.52
72031711,63894264,11780.96
90992346,81356645,24682.48
41823828,77701244,20371.09
85727359,26132167,1230.15
04793281,91271129,19266.07
21183669,60559128,3596.39
96478462,47846807,1084.45
77347091,32275476,7281.1
05747214,16436268,13919.9
06543808,92977235,3627.36
20272159,17306966,13479.05
83087936,37243456,20016.66
23776999,90000195,5338.03
44387044,66229766,8164.42
89478820,94363760,21839.25
29805846,22705556,24355.78
92013315,79560993,4198.05
97086123,91456441,7804.89
08903914,91879400,1010.68
55397254,47836037,2471.8
47666764,55240246,3055.97
44713843,26073279,11644.7
18073041,89352786,6284.16
49452792,79111195,15175.12
44581329,74238422,8960.91
86588645,97683636,17881.79
62266604,10237625,5066.2
54766808,06018641,24706.36
36830060,64189550,5587.53
69459566,52254185,10713.26
46628794,95643946,16973.6
59858430,97902805,9450.02
87228519,56413083,20363.3
12295821,79588041,8182.98
39759689,98350674,6080.63
21476945,59037620,4834.18
00725514,25395440,13356.75
19795072,35297161,15898.7
22165718,42318248,7207.54
72091807,74689446,4984.33
18006964,71261188,8048.95
38365911,35591658,15859.44
35650652,24314954,21251.74
77222145,45885631,16386.28
03239278,33836096,7170.5
44944469,51178345,8300.67
39088802,36965076,24565.78
12758081,83934131,14776.54
90823152,23481824,2699.18
58585719,50486960,14858.44
17120043,71885629,5064.04
43086900,05343416,20713.01
83866975,63791938,16539.41
30948716,40967226,14235.6
98715008,94502404,12625.9
94052404,27833728,18307.09
15602381,90251948,13570.06
02769950,67487714,19473.3
37988180,57516110,21165.02
81833627,82542047,16033.18
01017366,07388460,23395.88
89277270,85993648,6236.78
16354531,95598857,24958.05
09304062,61142435,5330.85
90535383,59573661,18910.11
99919979,01994636,17641.85
35546573,39322982,18142.01
46906663,19707112,4847.83
26240169,64321363,19965.64
67879700,07731204,14085.9
69765100,91514851,360.09
58776490,52552892,24566.38
31236225,91169785,10044.1
27000946,23161672,8877.37
26864419,25498004,15582.28
21286285,74284887,3053.65
32086409,73187905,4057.68
19455617,15694416,556.19
97711100,10404928,18448.29
66536499,89356050,12789.71
74576890,82961039,187.7
44981556,49967333,14215.29
92292192,74614011,20949.92
75648831,10934463,22807.37
52315923,80825159,10706.63
71031996,00073257,12340.08
81320103,26021799,20569.12
34217368,51630881,6970.83
77105332,11126157,10850.4
25578782,23072183,21023.67
33300009,60020758,23378.39
60410443,40462073,22500.26
05454631,23746473,13919.11
55281980,73892175,13717.47
67940165,47426429,13301.1
46916501,53540546,19332.97
00782487,23925960,68.4
32667981,98934690,10555.07
52180019,25293296,13274.6
58459119,81593675,1230.33
38743672,71415475,5158.16
48255523,71021607,13740.85
80044802,29792573,24809.84
00899741,75353032,2410.16
36851881,55291125,8492.9
24352178,12178285,13970.91
92999244,06279103,12983.05
05951314,97667261,22858.78
73260417,91318725,2763.26
45835292,98291540,9031.95
04134121,29328338,16317.35
83489761,70199734,5385.99
57507781,29457137,3187.84
98673773,34195031,1866.76
62166737,43792474,16853.82
42307716,39790798,23457.37
08655554,87605211,23905.01
59159858,48360654,20296.77
72289815,56946260,8527.38
94186369,28338789,16012.74
59387053,56332506,6124.61
48870894,68930400,9012.36
12015122,27826645,24776.12
86292979,91410894,10793.74
07632051,93961059,6294.81
60964793,84379252,15680.85
11205777,92820128,615.94
82251529,67888740,12080.38
92155473,23483026,18104.32
51271459,75283810,17184.83
63183368,23201774,7853.16
54588981,89074268,2472.51
13901363,97667186,4159.81
76684685,08612519,1904.23
24014038,38310256,4176.94
16545328,93382977,14324.41
49999167,13971298,2051.11
64986456,62010368,24845.28
41251959,67092604,14128.57
56996036,11981015,12221.17
16382107,12603527,19128.61
67325719,98070602,14809.47
48904643,25706062,19692.36
94981292,09795730,18089.0
29239719,27996485,23126.14
17551052,10902615,9100.96
02499932,85340558,384.97
22846853,12930531,15920.12
22251930,43744039,15775.82
35246039,29410347,18054.95
97843689,28837466,11726.44
05621422,11913818,9127.93
17061759,34617380,5704.56
39096098,95975634,6236.92
08521309,12267200,9843.1
36003839,46520456,18240.51
56986778,35709046,3859.32
17862967,73627005,11462.49
15231819,00928588,3750.98
97351146,17431712,2946.17
89896969,51936983,13849.87
17939799,23477841,17772.32
64155364,44612245,10674.86
34194263,77402530,6722.04
91522368,62435123,4062.97
48889513,33438702,1291.13
31022118,79826174,8174.62
85409910,86271738,2502.57
70133943,34278932,9910.25
08766342,73138976,6960.06
08950093,62179232,2619.21
29468287,87086584,15179.94
11623922,96201763,21188.07
73739753,96627730,3698.06
03492017,97337508,9138.91
13100636,34648247,13210.81
87504972,39690272,19987.63
62124522,89280232,21984.74
18651355,13744267,405.74
14010927,16791688,15070.42
50642960,36484447,13550.3
41450901,20498559,3214.74
55279673,02498317,23407.09
47491083,26584782,6905.61
92469983,05454327,5755.69
63351316,17266017,18831.66
28331315,27884416,2022.2
51520724,71649313,19222.47
52914034,87464153,17021.38
42202745,17361873,19346.42
40870809,81350902,3351.95
51340988,79014861,22640.37
53601513,67228768,6440.01
35359623,01076608,23695.89
98754632,23932210,13161.33
